"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 07, 2021","1,523.76","1,561.39","1,565.27","1,521.61","-","-2.41%"
"Apr 06, 2021","1,561.32","1,552.84","1,562.37","1,548.33","-","0.56%"
"Apr 01, 2021","1,552.66","1,519.66","1,557.67","1,519.66","-","2.20%"
"Mar 31, 2021","1,519.31","1,533.70","1,536.53","1,513.37","-","-0.94%"
"Mar 30, 2021","1,533.76","1,534.74","1,538.72","1,521.98","-","0.02%"
"Mar 29, 2021","1,533.45","1,510.62","1,537.42","1,510.62","-","0.99%"
"Mar 26, 2021","1,518.35","1,478.73","1,523.22","1,478.73","-","2.78%"
"Mar 25, 2021","1,477.34","1,480.96","1,486.90","1,468.05","-","-0.29%"
"Mar 24, 2021","1,481.63","1,487.18","1,497.46","1,456.71","-","-0.40%"
"Mar 23, 2021","1,487.56","1,504.65","1,505.18","1,483.18","-","-1.14%"
"Mar 19, 2021","1,504.68","1,508.67","1,516.25","1,493.56","-","-0.44%"
"Mar 18, 2021","1,511.28","1,508.76","1,542.04","1,504.96","-","0.27%"
"Mar 17, 2021","1,507.15","1,528.93","1,529.22","1,501.24","-","-1.44%"
"Mar 16, 2021","1,529.15","1,528.45","1,538.47","1,520.02","-","0.05%"
"Mar 15, 2021","1,528.45","1,539.65","1,539.65","1,520.73","-","-0.70%"
"Mar 12, 2021","1,539.25","1,570.80","1,570.80","1,527.49","-","-2.03%"
"Mar 11, 2021","1,571.21","1,561.48","1,578.46","1,561.48","-","0.62%"
"Mar 10, 2021","1,561.49","1,557.82","1,563.37","1,544.42","-","0.13%"
"Mar 09, 2021","1,559.39","1,539.52","1,563.71","1,530.70","-","1.31%"
"Mar 08, 2021","1,539.26","1,545.61","1,545.61","1,531.34","-","-0.41%"
"Mar 05, 2021","1,545.61","1,533.92","1,549.92","1,532.52","-","0.75%"
"Mar 04, 2021","1,534.03","1,545.88","1,548.16","1,527.66","-","-0.78%"
"Mar 03, 2021","1,546.04","1,541.66","1,569.42","1,541.15","-","0.33%"
"Mar 02, 2021","1,540.93","1,518.17","1,542.53","1,514.83","-","1.50%"
"Mar 01, 2021","1,518.15","1,478.90","1,526.06","1,478.90","-","2.68%"
"Feb 26, 2021","1,478.54","1,500.75","1,500.75","1,468.46","-","-1.49%"
"Feb 25, 2021","1,500.92","1,485.49","1,514.54","1,485.49","-","1.08%"
"Feb 24, 2021","1,484.83","1,485.60","1,512.45","1,484.83","-","-0.18%"
"Feb 23, 2021","1,487.48","1,527.56","1,532.73","1,485.10","-","-2.55%"
"Feb 22, 2021","1,526.36","1,535.56","1,535.56","1,512.98","-","-0.56%"
"Feb 19, 2021","1,534.95","1,518.85","1,535.08","1,508.44","-","1.13%"
"Feb 18, 2021","1,517.73","1,528.01","1,531.47","1,516.80","-","-0.64%"
"Feb 17, 2021","1,527.47","1,533.39","1,538.72","1,524.64","-","-0.39%"
"Feb 16, 2021","1,533.39","1,545.94","1,552.02","1,527.74","-","-0.79%"
"Feb 15, 2021","1,545.62","1,530.62","1,545.76","1,530.62","-","1.05%"
"Feb 12, 2021","1,529.63","1,518.69","1,532.84","1,506.21","-","0.65%"
"Feb 11, 2021","1,519.70","1,516.64","1,521.36","1,510.04","-","0.20%"
"Feb 10, 2021","1,516.61","1,496.04","1,518.57","1,496.04","-","1.40%"
"Feb 09, 2021","1,495.69","1,489.32","1,500.63","1,486.06","-","0.40%"
"Feb 08, 2021","1,489.70","1,485.82","1,500.60","1,482.29","-","0.41%"
"Feb 05, 2021","1,483.60","1,469.63","1,489.01","1,469.63","-","0.96%"
"Feb 04, 2021","1,469.55","1,448.44","1,474.95","1,448.44","-","1.48%"
"Feb 03, 2021","1,448.16","1,436.96","1,455.42","1,436.96","-","0.78%"
"Feb 02, 2021","1,436.94","1,431.88","1,451.30","1,431.58","-","0.37%"
"Feb 01, 2021","1,431.68","1,428.05","1,448.62","1,428.00","-","0.28%"
"Jan 29, 2021","1,427.74","1,440.93","1,441.25","1,420.40","-","-0.92%"
"Jan 28, 2021","1,440.99","1,437.00","1,442.08","1,419.83","-","0.22%"
"Jan 27, 2021","1,437.76","1,455.02","1,459.88","1,435.16","-","-1.22%"
"Jan 26, 2021","1,455.49","1,479.01","1,479.01","1,450.97","-","-1.60%"
"Jan 25, 2021","1,479.11","1,450.10","1,496.08","1,450.07","-","2.02%"
"Jan 22, 2021","1,449.87","1,453.20","1,459.93","1,442.37","-","-0.26%"
"Jan 21, 2021","1,453.64","1,446.89","1,459.79","1,446.89","-","0.41%"
"Jan 20, 2021","1,447.65","1,443.35","1,462.36","1,443.35","-","0.30%"
"Jan 19, 2021","1,443.27","1,429.43","1,454.46","1,418.46","-","0.97%"
"Jan 18, 2021","1,429.39","1,426.12","1,436.28","1,424.08","-","0.27%"
"Jan 15, 2021","1,425.50","1,428.66","1,430.73","1,418.47","-","0.37%"
"Jan 14, 2021","1,420.18","1,412.11","1,428.01","1,412.11","-","0.63%"
"Jan 13, 2021","1,411.25","1,407.36","1,419.88","1,407.36","-","0.30%"
"Jan 12, 2021","1,407.06","1,411.54","1,416.89","1,402.85","-","-0.30%"
"Jan 11, 2021","1,411.35","1,400.35","1,419.87","1,399.52","-","0.76%"
"Jan 08, 2021","1,400.73","1,379.54","1,409.75","1,379.36","-","1.59%"
"Jan 07, 2021","1,378.86","1,372.02","1,383.91","1,362.93","-","0.51%"
"Jan 06, 2021","1,371.90","1,375.01","1,383.89","1,368.44","-","0.17%"
"Jan 05, 2021","1,369.62","1,368.05","1,387.38","1,364.95","-","0.03%"
"Jan 04, 2021","1,369.15","1,363.06","1,373.91","1,353.07","-","0.88%"
"Dec 31, 2020","1,357.15","1,356.09","1,363.73","1,346.31","-","0.06%"
"Dec 30, 2020","1,356.33","1,339.62","1,366.40","1,339.62","-","1.32%"
"Dec 29, 2020","1,338.65","1,335.49","1,348.39","1,332.68","-","0.22%"
"Dec 28, 2020","1,335.76","1,345.53","1,345.81","1,322.75","-","-0.73%"
"Dec 24, 2020","1,345.52","1,344.82","1,350.03","1,337.79","-","-0.40%"
"Dec 23, 2020","1,350.89","1,344.02","1,352.45","1,337.48","-","0.50%"
"Dec 22, 2020","1,344.12","1,348.86","1,348.95","1,333.30","-","-0.36%"
"Dec 21, 2020","1,349.04","1,371.60","1,376.21","1,329.41","-","-1.64%"
"Dec 18, 2020","1,371.51","1,377.04","1,377.26","1,363.04","-","-0.40%"
"Dec 17, 2020","1,376.98","1,352.37","1,376.98","1,350.91","-","1.86%"
"Dec 15, 2020","1,351.83","1,346.85","1,354.39","1,339.78","-","0.12%"
"Dec 14, 2020","1,350.24","1,347.72","1,351.23","1,339.05","-","0.08%"
"Dec 11, 2020","1,349.10","1,339.62","1,349.13","1,329.30","-","0.68%"
"Dec 10, 2020","1,339.98","1,348.54","1,349.20","1,329.76","-","-0.61%"
"Dec 09, 2020","1,348.23","1,346.03","1,355.82","1,342.38","-","0.11%"
"Dec 08, 2020","1,346.75","1,353.75","1,356.63","1,342.36","-","-0.51%"
"Dec 07, 2020","1,353.68","1,342.84","1,353.68","1,334.57","-","0.50%"
"Dec 04, 2020","1,346.92","1,340.44","1,355.30","1,340.06","-","0.44%"
"Dec 03, 2020","1,340.98","1,328.36","1,347.12","1,328.36","-","0.95%"
"Dec 02, 2020","1,328.34","1,319.95","1,330.68","1,319.95","-","0.65%"
"Dec 01, 2020","1,319.80","1,307.77","1,323.37","1,307.77","-","1.22%"
"Nov 30, 2020","1,303.91","1,329.45","1,329.45","1,295.93","-","-2.06%"
"Nov 27, 2020","1,331.33","1,340.34","1,350.31","1,329.74","-","-0.67%"
"Nov 26, 2020","1,340.26","1,325.49","1,345.46","1,325.49","-","1.11%"
"Nov 25, 2020","1,325.57","1,326.04","1,329.39","1,317.94","-","-0.01%"
"Nov 24, 2020","1,325.69","1,324.58","1,338.23","1,324.35","-","0.08%"
"Nov 23, 2020","1,324.58","1,319.14","1,336.10","1,318.59","-","0.46%"
"Nov 20, 2020","1,318.48","1,327.80","1,328.02","1,314.82","-","-0.05%"
"Nov 19, 2020","1,319.12","1,334.85","1,334.85","1,314.58","-","-1.12%"
"Nov 18, 2020","1,334.09","1,326.91","1,342.12","1,318.27","-","0.37%"
"Nov 17, 2020","1,329.18","1,339.38","1,340.19","1,324.94","-","-0.76%"
"Nov 16, 2020","1,339.38","1,341.80","1,349.56","1,334.16","-","-0.18%"
"Nov 13, 2020","1,341.73","1,343.33","1,344.27","1,331.81","-","0.10%"
"Nov 12, 2020","1,340.42","1,343.56","1,359.00","1,336.02","-","-0.22%"
"Nov 11, 2020","1,343.38","1,356.06","1,356.49","1,334.65","-","-0.91%"
"Nov 10, 2020","1,355.67","1,345.86","1,361.33","1,339.30","-","-0.36%"
"Nov 09, 2020","1,360.61","1,356.79","1,387.08","1,356.79","-","0.31%"
"Nov 06, 2020","1,356.37","1,337.99","1,361.83","1,324.25","-","1.39%"
"Nov 05, 2020","1,337.73","1,310.71","1,342.76","1,297.08","-","3.88%"
"Nov 04, 2020","1,287.74","1,272.38","1,294.89","1,262.32","-","1.22%"
"Nov 03, 2020","1,272.21","1,266.92","1,287.15","1,266.92","-","0.62%"
"Nov 02, 2020","1,264.31","1,238.48","1,267.80","1,238.48","-","2.13%"
"Oct 30, 2020","1,237.97","1,234.05","1,248.69","1,223.84","-","0.33%"
"Oct 29, 2020","1,233.87","1,246.82","1,263.94","1,218.47","-","-1.03%"
"Oct 28, 2020","1,246.67","1,290.07","1,300.81","1,244.94","-","-3.33%"
"Oct 27, 2020","1,289.59","1,298.85","1,310.61","1,286.34","-","-0.72%"
"Oct 26, 2020","1,298.88","1,306.02","1,307.31","1,294.69","-","-0.56%"
"Oct 23, 2020","1,306.22","1,296.06","1,310.70","1,295.99","-","0.93%"
"Oct 22, 2020","1,294.16","1,305.70","1,305.70","1,290.02","-","-0.88%"
"Oct 21, 2020","1,305.61","1,295.98","1,308.03","1,291.38","-","0.75%"
"Oct 20, 2020","1,295.86","1,294.29","1,299.41","1,288.87","-","0.11%"
"Oct 19, 2020","1,294.43","1,290.86","1,301.54","1,290.86","-","0.29%"
"Oct 16, 2020","1,290.69","1,291.56","1,298.10","1,289.14","-","-0.06%"
"Oct 15, 2020","1,291.49","1,298.04","1,298.04","1,273.86","-","-0.65%"
"Oct 14, 2020","1,299.89","1,289.12","1,303.20","1,289.12","-","0.83%"
"Oct 13, 2020","1,289.20","1,301.89","1,304.45","1,286.91","-","-0.98%"
"Oct 12, 2020","1,301.93","1,292.86","1,307.99","1,292.86","-","0.81%"
"Oct 09, 2020","1,291.47","1,274.66","1,291.47","1,274.66","-","1.41%"
