"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 12, 2021","4,856.30","4,864.29","4,891.93","4,828.13","-","-0.07%"
"Apr 09, 2021","4,859.65","4,928.22","4,932.87","4,855.99","-","-1.84%"
"Apr 08, 2021","4,950.61","4,895.43","4,968.11","4,888.62","-","1.17%"
"Apr 07, 2021","4,893.49","4,891.00","4,898.64","4,839.24","-","-0.22%"
"Apr 06, 2021","4,904.43","4,919.63","4,926.60","4,888.10","-","0.01%"
"Apr 05, 2021","4,904.17","4,850.17","4,915.70","4,822.86","-","2.46%"
"Apr 02, 2021","4,786.51","4,786.51","4,786.51","4,786.51","-","0.00%"
"Apr 01, 2021","4,786.51","4,786.51","4,786.51","4,786.51","-","0.68%"
"Mar 31, 2021","4,754.11","4,815.61","4,823.51","4,738.58","-","-0.80%"
"Mar 30, 2021","4,792.44","4,767.07","4,806.85","4,724.94","-","1.01%"
"Mar 29, 2021","4,744.46","4,707.45","4,775.23","4,677.96","-","0.06%"
"Mar 26, 2021","4,741.48","4,737.91","4,753.61","4,657.36","-","1.77%"
"Mar 25, 2021","4,659.08","4,582.40","4,684.79","4,577.93","-","0.80%"
"Mar 24, 2021","4,621.98","4,631.40","4,654.94","4,584.73","-","-0.57%"
"Mar 23, 2021","4,648.36","4,700.25","4,709.73","4,611.19","-","-1.39%"
"Mar 22, 2021","4,713.73","4,682.69","4,753.52","4,675.42","-","-0.12%"
"Mar 19, 2021","4,719.26","4,785.52","4,794.97","4,706.76","-","-1.36%"
"Mar 18, 2021","4,784.51","4,775.20","4,831.13","4,761.84","-","0.92%"
"Mar 17, 2021","4,740.88","4,780.98","4,835.49","4,740.88","-","-1.61%"
"Mar 16, 2021","4,818.49","4,772.60","4,827.69","4,731.15","-","1.57%"
"Mar 15, 2021","4,744.23","4,744.23","4,744.23","4,744.23","-","0.05%"
"Mar 12, 2021","4,741.71","4,708.78","4,760.99","4,698.37","-","0.20%"
"Mar 11, 2021","4,732.43","4,718.79","4,778.50","4,714.44","-","1.84%"
"Mar 10, 2021","4,647.15","4,622.75","4,694.94","4,602.97","-","2.06%"
"Mar 09, 2021","4,553.14","4,568.13","4,592.50","4,535.09","-","0.81%"
"Mar 08, 2021","4,516.74","4,446.36","4,554.21","4,439.65","-","0.78%"
"Mar 05, 2021","4,481.92","4,499.08","4,530.86","4,450.32","-","-1.51%"
"Mar 04, 2021","4,550.47","4,572.11","4,621.71","4,475.93","-","-0.45%"
"Mar 03, 2021","4,570.83","4,535.75","4,572.92","4,520.75","-","0.51%"
"Mar 02, 2021","4,547.75","4,470.94","4,578.84","4,466.43","-","1.74%"
"Mar 01, 2021","4,469.99","4,458.34","4,505.70","4,435.29","-","1.90%"
"Feb 26, 2021","4,386.69","4,378.13","4,400.90","4,333.28","-","0.08%"
"Feb 25, 2021","4,383.40","4,513.91","4,550.49","4,351.44","-","-3.52%"
"Feb 24, 2021","4,543.38","4,553.02","4,582.65","4,516.59","-","0.21%"
"Feb 23, 2021","4,533.78","4,470.40","4,575.30","4,414.85","-","1.51%"
"Feb 22, 2021","4,466.33","4,461.71","4,507.12","4,445.99","-","-1.37%"
"Feb 19, 2021","4,528.41","4,516.41","4,557.97","4,510.39","-","0.87%"
"Feb 18, 2021","4,489.41","4,571.02","4,571.02","4,489.41","-","-2.21%"
"Feb 17, 2021","4,590.66","4,538.29","4,608.25","4,520.03","-","0.37%"
"Feb 16, 2021","4,573.71","4,550.16","4,587.31","4,543.00","-","0.15%"
