"Date","Price","Open","High","Low","Vol.","Change %"
"May 24, 2021","1,875.36","1,850.73","1,876.46","1,845.85","-","1.10%"
"May 21, 2021","1,854.97","1,870.00","1,872.68","1,827.77","-","-0.52%"
"May 20, 2021","1,864.75","1,865.93","1,871.61","1,856.33","-","-0.05%"
"May 19, 2021","1,865.62","1,871.13","1,877.82","1,842.53","-","-1.00%"
"May 18, 2021","1,884.41","1,881.71","1,898.24","1,871.76","-","0.01%"
"May 17, 2021","1,884.15","1,847.41","1,884.61","1,843.80","-","1.11%"
"May 14, 2021","1,863.52","1,841.31","1,870.82","1,840.84","-","1.00%"
"May 13, 2021","1,845.01","1,830.83","1,860.85","1,814.33","-","-0.12%"
"May 12, 2021","1,847.31","1,901.60","1,906.64","1,818.54","-","-2.66%"
"May 11, 2021","1,897.86","1,866.57","1,905.08","1,837.78","-","0.69%"
"May 10, 2021","1,884.89","1,885.08","1,901.62","1,875.17","-","-0.33%"
"May 07, 2021","1,891.08","1,847.85","1,891.08","1,846.45","-","2.68%"
"May 06, 2021","1,841.66","1,809.40","1,841.66","1,803.97","-","3.08%"
"May 05, 2021","1,786.66","1,757.43","1,797.96","1,756.57","-","2.84%"
"May 04, 2021","1,737.38","1,754.08","1,766.36","1,737.38","-","-2.23%"
"May 03, 2021","1,776.98","1,767.10","1,789.17","1,760.53","-","0.63%"
"Apr 30, 2021","1,765.86","1,806.29","1,806.39","1,761.43","-","-2.28%"
"Apr 29, 2021","1,806.98","1,823.79","1,827.13","1,794.52","-","0.07%"
"Apr 28, 2021","1,805.77","1,775.32","1,824.37","1,775.32","-","2.17%"
"Apr 27, 2021","1,767.43","1,779.66","1,789.30","1,755.71","-","-0.51%"
"Apr 26, 2021","1,776.47","1,774.41","1,787.19","1,765.32","-","0.55%"
"Apr 23, 2021","1,766.84","1,759.26","1,780.14","1,748.11","-","1.31%"
"Apr 22, 2021","1,744.07","1,756.80","1,768.42","1,741.84","-","0.73%"
"Apr 21, 2021","1,731.47","1,731.47","1,731.47","1,731.47","-","-1.02%"
"Apr 20, 2021","1,749.36","1,753.73","1,765.55","1,730.99","-","-0.11%"
"Apr 19, 2021","1,751.34","1,744.44","1,771.51","1,730.30","-","1.07%"
"Apr 16, 2021","1,732.78","1,716.61","1,749.40","1,705.50","-","0.39%"
"Apr 15, 2021","1,726.08","1,732.36","1,741.82","1,717.82","-","0.98%"
"Apr 14, 2021","1,709.26","1,680.68","1,721.64","1,680.03","-","1.69%"
"Apr 13, 2021","1,680.82","1,679.80","1,700.62","1,658.75","-","-0.66%"
"Apr 12, 2021","1,692.06","1,683.43","1,695.29","1,662.10","-","0.62%"
"Apr 09, 2021","1,681.66","1,696.62","1,697.19","1,669.24","-","-1.64%"
"Apr 08, 2021","1,709.63","1,698.79","1,727.68","1,691.20","-","0.00%"
"Apr 07, 2021","1,709.58","1,694.72","1,716.27","1,678.26","-","1.18%"
"Apr 06, 2021","1,689.62","1,681.39","1,708.22","1,679.31","-","0.59%"
"Apr 05, 2021","1,679.78","1,639.50","1,679.78","1,638.74","-","2.59%"
"Apr 02, 2021","1,637.43","1,637.43","1,637.43","1,637.43","-","0.00%"
"Apr 01, 2021","1,637.43","1,660.83","1,668.74","1,625.57","-","-1.88%"
"Mar 31, 2021","1,668.82","1,637.34","1,676.67","1,632.95","-","2.03%"
"Mar 30, 2021","1,635.57","1,616.34","1,646.04","1,609.58","-","1.65%"
"Mar 29, 2021","1,609.10","1,603.55","1,626.72","1,591.27","-","-0.86%"
"Mar 26, 2021","1,623.13","1,608.82","1,641.56","1,592.93","-","-0.38%"
"Mar 25, 2021","1,629.30","1,599.09","1,630.24","1,582.47","-","-0.21%"
"Mar 24, 2021","1,632.65","1,660.72","1,678.33","1,609.49","-","-2.34%"
"Mar 23, 2021","1,671.73","1,687.77","1,707.27","1,653.27","-","-0.57%"
"Mar 22, 2021","1,681.33","1,695.89","1,698.72","1,658.85","-","-2.09%"
"Mar 19, 2021","1,717.17","1,681.22","1,724.22","1,673.07","-","2.17%"
"Mar 18, 2021","1,680.66","1,700.87","1,710.58","1,664.83","-","0.71%"
"Mar 17, 2021","1,668.88","1,631.97","1,696.31","1,624.31","-","0.78%"
"Mar 16, 2021","1,656.02","1,659.27","1,669.50","1,633.36","-","0.62%"
"Mar 15, 2021","1,645.86","1,652.40","1,657.19","1,631.57","-","-0.83%"
"Mar 12, 2021","1,659.58","1,675.89","1,676.95","1,646.07","-","-1.09%"
"Mar 11, 2021","1,677.90","1,637.13","1,689.64","1,634.75","-","5.36%"
"Mar 10, 2021","1,592.54","1,569.52","1,625.19","1,562.69","-","2.02%"
"Mar 09, 2021","1,561.08","1,542.57","1,588.48","1,517.96","-","-1.03%"
"Mar 08, 2021","1,577.36","1,627.25","1,633.71","1,540.59","-","-4.41%"
"Mar 05, 2021","1,650.15","1,620.56","1,655.12","1,598.82","-","-0.42%"
"Mar 04, 2021","1,657.16","1,624.84","1,686.89","1,612.65","-","4.42%"
"Mar 03, 2021","1,587.01","1,603.48","1,642.01","1,534.61","-","-1.32%"
"Mar 02, 2021","1,608.19","1,593.81","1,633.59","1,551.30","-","-0.96%"
"Mar 01, 2021","1,623.86","1,613.12","1,650.43","1,605.57","-","0.47%"
"Feb 26, 2021","1,616.20","1,667.45","1,689.31","1,605.89","-","-3.16%"
"Feb 25, 2021","1,668.94","1,739.72","1,755.15","1,656.33","-","-4.36%"
"Feb 24, 2021","1,745.02","1,748.32","1,762.98","1,723.90","-","0.22%"
"Feb 23, 2021","1,741.16","1,692.44","1,741.16","1,688.70","-","3.82%"
"Feb 22, 2021","1,677.12","1,760.54","1,761.04","1,657.83","-","-7.08%"
"Feb 19, 2021","1,804.98","1,807.20","1,822.68","1,787.13","-","0.59%"
"Feb 18, 2021","1,794.37","1,826.79","1,837.79","1,783.18","-","-1.34%"
"Feb 17, 2021","1,818.78","1,821.79","1,826.79","1,799.56","-","-0.03%"
"Feb 16, 2021","1,819.27","1,819.27","1,819.27","1,819.27","-","0.00%"
"Feb 15, 2021","1,819.27","1,819.27","1,819.27","1,819.27","-","-0.24%"
"Feb 12, 2021","1,823.60","1,810.33","1,830.18","1,788.96","-","0.29%"
"Feb 11, 2021","1,818.30","1,818.23","1,839.05","1,800.56","-","0.82%"
"Feb 10, 2021","1,803.48","1,805.48","1,821.15","1,786.22","-","0.15%"
"Feb 09, 2021","1,800.71","1,810.71","1,830.25","1,783.69","-","-1.97%"
"Feb 08, 2021","1,836.91","1,826.10","1,861.27","1,806.39","-","-0.02%"
"Feb 05, 2021","1,837.31","1,790.70","1,851.45","1,789.52","-","2.18%"
"Feb 04, 2021","1,798.09","1,822.41","1,841.96","1,789.85","-","-1.48%"
"Feb 03, 2021","1,825.06","1,807.61","1,840.90","1,802.34","-","1.32%"
"Feb 02, 2021","1,801.25","1,781.91","1,827.04","1,780.25","-","2.44%"
"Feb 01, 2021","1,758.33","1,736.89","1,774.52","1,731.75","-","1.80%"
"Jan 29, 2021","1,727.32","1,779.92","1,780.29","1,721.71","-","-3.73%"
"Jan 28, 2021","1,794.17","1,751.52","1,803.65","1,741.46","-","1.93%"
"Jan 27, 2021","1,760.15","1,784.07","1,802.26","1,745.97","-","-1.78%"
"Jan 26, 2021","1,792.10","1,786.13","1,824.73","1,777.89","-","1.45%"
"Jan 25, 2021","1,766.56","1,766.56","1,766.56","1,766.56","-","-0.31%"
"Jan 22, 2021","1,771.97","1,796.83","1,798.10","1,749.68","-","-2.21%"
"Jan 21, 2021","1,812.01","1,867.30","1,881.62","1,797.18","-","-2.38%"
"Jan 20, 2021","1,856.24","1,868.37","1,879.82","1,839.46","-","-0.37%"
"Jan 19, 2021","1,863.14","1,893.25","1,908.27","1,837.50","-","-2.06%"
"Jan 18, 2021","1,902.31","1,864.45","1,918.08","1,863.32","-","1.50%"
"Jan 15, 2021","1,874.18","1,928.34","1,928.34","1,861.96","-","-3.44%"
"Jan 14, 2021","1,940.89","1,901.05","1,960.19","1,898.17","-","2.38%"
"Jan 13, 2021","1,895.74","1,917.54","1,926.32","1,868.04","-","0.91%"
"Jan 12, 2021","1,878.62","1,863.01","1,926.35","1,853.69","-","1.61%"
"Jan 11, 2021","1,848.78","1,883.10","1,883.19","1,838.36","-","-3.50%"
"Jan 08, 2021","1,915.82","1,885.55","1,918.27","1,870.70","-","1.73%"
"Jan 07, 2021","1,883.16","1,842.91","1,883.16","1,842.14","-","2.35%"
"Jan 06, 2021","1,839.85","1,851.18","1,894.99","1,827.73","-","-0.38%"
"Jan 05, 2021","1,846.81","1,826.01","1,868.48","1,792.34","-","-1.33%"
"Jan 04, 2021","1,871.73","1,898.45","1,916.23","1,837.32","-","-0.25%"
"Jan 01, 2021","1,876.38","1,876.38","1,876.38","1,876.38","-","0.00%"
"Dec 31, 2020","1,876.38","1,876.38","1,876.38","1,876.38","-","-0.30%"
"Dec 30, 2020","1,882.05","1,882.84","1,899.33","1,870.73","-","-0.13%"
"Dec 29, 2020","1,884.49","1,877.47","1,893.49","1,863.73","-","2.16%"
"Dec 28, 2020","1,844.71","1,864.86","1,874.85","1,832.98","-","-0.63%"
"Dec 25, 2020","1,856.44","1,856.44","1,856.44","1,856.44","-","0.00%"
"Dec 24, 2020","1,856.44","1,856.44","1,856.44","1,856.44","-","-0.07%"
"Dec 23, 2020","1,857.73","1,858.21","1,873.86","1,853.04","-","-0.17%"
"Dec 22, 2020","1,860.93","1,846.89","1,871.07","1,836.98","-","0.88%"
"Dec 21, 2020","1,844.76","1,867.69","1,877.23","1,811.15","-","-2.95%"
"Dec 18, 2020","1,900.75","1,904.92","1,924.18","1,894.37","-","-1.00%"
"Dec 17, 2020","1,919.95","1,907.37","1,933.14","1,902.33","-","1.89%"
"Dec 16, 2020","1,884.27","1,863.27","1,902.90","1,843.46","-","1.09%"
"Dec 15, 2020","1,863.96","1,837.58","1,874.30","1,836.50","-","1.67%"
"Dec 14, 2020","1,833.34","1,877.45","1,885.66","1,827.39","-","-1.52%"
"Dec 11, 2020","1,861.59","1,863.10","1,872.89","1,838.06","-","-0.15%"
"Dec 10, 2020","1,864.34","1,812.51","1,880.49","1,801.76","-","3.38%"
"Dec 09, 2020","1,803.42","1,817.34","1,829.56","1,773.39","-","-1.86%"
"Dec 08, 2020","1,837.64","1,821.04","1,843.27","1,800.76","-","0.31%"
"Dec 07, 2020","1,832.05","1,814.48","1,850.25","1,793.93","-","1.80%"
"Dec 04, 2020","1,799.69","1,777.05","1,818.58","1,777.05","-","0.60%"
"Dec 03, 2020","1,788.99","1,758.63","1,810.23","1,758.38","-","2.06%"
"Dec 02, 2020","1,752.83","1,746.99","1,759.55","1,725.19","-","0.88%"
"Dec 01, 2020","1,737.52","1,683.78","1,753.27","1,683.45","-","4.86%"
"Nov 30, 2020","1,656.97","1,698.75","1,717.32","1,656.97","-","-2.61%"
"Nov 27, 2020","1,701.46","1,689.01","1,719.71","1,681.83","-","0.09%"
"Nov 26, 2020","1,699.95","1,688.20","1,703.04","1,680.88","-","0.53%"
"Nov 25, 2020","1,690.99","1,677.90","1,708.02","1,675.47","-","1.10%"
"Nov 24, 2020","1,672.54","1,626.23","1,679.79","1,625.34","-","3.00%"
"Nov 23, 2020","1,623.79","1,620.76","1,640.59","1,607.32","-","0.32%"
"Nov 20, 2020","1,618.55","1,639.02","1,642.68","1,608.26","-","-1.66%"
"Nov 19, 2020","1,645.80","1,619.66","1,651.62","1,618.51","-","0.13%"
"Nov 18, 2020","1,643.72","1,658.59","1,661.52","1,619.61","-","0.09%"
"Nov 17, 2020","1,642.23","1,615.48","1,660.75","1,602.26","-","2.10%"
"Nov 16, 2020","1,608.41","1,592.73","1,612.85","1,584.78","-","3.30%"
"Nov 13, 2020","1,557.07","1,538.79","1,574.11","1,536.87","-","0.05%"
"Nov 12, 2020","1,556.34","1,596.20","1,601.19","1,527.24","-","-2.46%"
"Nov 11, 2020","1,595.52","1,590.06","1,605.38","1,572.36","-","-0.91%"
"Nov 10, 2020","1,610.14","1,576.22","1,619.58","1,574.92","-","1.40%"
"Nov 09, 2020","1,587.84","1,583.76","1,644.96","1,564.61","-","5.09%"
"Nov 06, 2020","1,510.94","1,486.83","1,544.50","1,474.52","-","1.27%"
"Nov 05, 2020","1,492.06","1,444.10","1,498.42","1,444.10","-","5.01%"
"Nov 04, 2020","1,420.88","1,386.60","1,433.34","1,386.24","-","2.50%"
"Nov 03, 2020","1,386.25","1,357.50","1,396.19","1,355.52","-","3.10%"
"Nov 02, 2020","1,344.61","1,344.61","1,344.61","1,344.61","-","0.36%"
"Oct 30, 2020","1,339.82","1,380.33","1,381.19","1,335.01","-","-2.52%"
"Oct 29, 2020","1,374.40","1,356.40","1,383.51","1,329.38","-","0.60%"
"Oct 28, 2020","1,366.14","1,427.53","1,427.53","1,360.40","-","-5.69%"
"Oct 27, 2020","1,448.59","1,472.67","1,482.38","1,436.29","-","-1.97%"
"Oct 26, 2020","1,477.68","1,468.23","1,487.87","1,455.06","-","-0.06%"
"Oct 23, 2020","1,478.56","1,497.15","1,499.76","1,475.92","-","-1.35%"
"Oct 22, 2020","1,498.79","1,472.15","1,500.60","1,470.47","-","1.83%"
"Oct 21, 2020","1,471.84","1,474.53","1,494.88","1,462.91","-","-0.45%"
"Oct 20, 2020","1,478.46","1,449.20","1,487.82","1,448.91","-","2.37%"
"Oct 19, 2020","1,444.29","1,431.16","1,469.15","1,430.66","-","0.99%"
